,360ONE.NS,3MINDIA.NS,ABB.NS,ACC.NS,AIAENG.NS,APLAPOLLO.NS,AUBANK.NS,AWL.NS,AARTIIND.NS,AAVAS.NS,ABBOTINDIA.NS,ACE.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,ATGL.NS,ABCAPITAL.NS,ABFRL.NS,ABREL.NS,ABSLAMC.NS,AFFLE.NS,AJANTPHARM.NS,AKZOINDIA.NS,APLLTD.NS,ALKEM.NS,ALKYLAMINE.NS,ALOKINDS.NS,AMBER.NS,AMBUJACEM.NS,ANANDRATHI.NS,ANANTRAJ.NS,ANGELONE.NS,APARINDS.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,APTUS.NS,ASAHIINDIA.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTERDM.NS,ASTRAZEN.NS,ASTRAL.NS,ATUL.NS,AUROPHARMA.NS,DMART.NS,AXISBANK.NS,BASF.NS,BEML.NS,BLS.NS,BSE.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BALKRISIND.NS,BALRAMCHIN.NS,BANDHANBNK.NS,BANKBARODA.NS,BANKINDIA.NS,MAHABANK.NS,BATAINDIA.NS,BAYERCROP.NS,BERGEPAINT.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHEL.NS,BPCL.NS,BHARTIARTL.NS,BIKAJI.NS,BIOCON.NS,BSOFT.NS,BLUEDART.NS,BLUESTARCO.NS,BBTC.NS,BOSCHLTD.NS,BRIGADE.NS,BRITANNIA.NS,MAPMYINDIA.NS,CCL.NS,CESC.NS,CGPOWER.NS,CRISIL.NS,CAMPUS.NS,CANFINHOME.NS,CANBK.NS,CAPLIPOINT.NS,CGCL.NS,CARBORUNIV.NS,CASTROLIND.NS,CEATLTD.NS,CENTRALBK.NS,CDSL.NS,CENTURYPLY.NS,CERA.NS,CHALET.NS,CHAMBLFERT.NS,CHENNPETRO.NS,CHOICEIN.NS,CHOLAHLDNG.NS,CHOLAFIN.NS,CIPLA.NS,CUB.NS,CLEAN.NS,COALINDIA.NS,COCHINSHIP.NS,COFORGE.NS,COLPAL.NS,CAMS.NS,CONCOR.NS,COROMANDEL.NS,CRAFTSMAN.NS,CREDITACC.NS,CROMPTON.NS,CUMMINSIND.NS,CYIENT.NS,DCMSHRIRAM.NS,DLF.NS,DABUR.NS,DALBHARAT.NS,DATAPATTNS.NS,DEEPAKFERT.NS,DEEPAKNTR.NS,DELHIVERY.NS,DEVYANI.NS,DIVISLAB.NS,DIXON.NS,LALPATHLAB.NS,DRREDDY.NS,EIDPARRY.NS,EIHOTEL.NS,EICHERMOT.NS,ELECON.NS,ELGIEQUIP.NS,EMAMILTD.NS,ENDURANCE.NS,ENGINERSIN.NS,ERIS.NS,ESCORTS.NS,ETERNAL.NS,EXIDEIND.NS,NYKAA.NS,FEDERALBNK.NS,FACT.NS,FINCABLES.NS,FINPIPE.NS,FSL.NS,FIVESTAR.NS,FORCEMOT.NS,FORTIS.NS,GAIL.NS,GVT&D.NS,GMRAIRPORT.NS,GRSE.NS,GICRE.NS,GILLETTE.NS,GLAND.NS,GLAXO.NS,GLENMARK.NS,MEDANTA.NS,GPIL.NS,GODFRYPHLP.NS,GODREJAGRO.NS,GODREJCP.NS,GODREJIND.NS,GODREJPROP.NS,GRANULES.NS,GRAPHITE.NS,GRASIM.NS,GRAVITA.NS,GESHIP.NS,FLUOROCHEM.NS,GUJGASLTD.NS,GMDCLTD.NS,GSPL.NS,HEG.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HFCL.NS,HAPPSTMNDS.NS,HAVELLS.NS,HEROMOTOCO.NS,HSCL.NS,HINDALCO.NS,HAL.NS,HINDCOPPER.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,POWERINDIA.NS,HOMEFIRST.NS,HONAUT.NS,HUDCO.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IDBI.NS,IDFCFIRSTB.NS,IFCI.NS,IIFL.NS,IRCON.NS,ITC.NS,ITI.NS,INDIACEM.NS,INDIAMART.NS,INDIANB.NS,IEX.NS,INDHOTEL.NS,IOC.NS,IOB.NS,IRCTC.NS,IRFC.NS,IGL.NS,INDUSTOWER.NS,INDUSINDBK.NS,NAUKRI.NS,INFY.NS,INOXWIND.NS,INTELLECT.NS,INDIGO.NS,IPCALAB.NS,JBCHEPHARM.NS,JKCEMENT.NS,JBMA.NS,JKTYRE.NS,JMFINANCIL.NS,JSWENERGY.NS,JSWSTEEL.NS,JPPOWER.NS,J&KBANK.NS,JINDALSAW.NS,JSL.NS,JINDALSTEL.NS,JUBLFOOD.NS,JUBLINGREA.NS,JUBLPHARMA.NS,JWL.NS,JYOTHYLAB.NS,KPRMILL.NS,KEI.NS,KPITTECH.NS,KSB.NS,KAJARIACER.NS,KALYANKJIL.NS,KARURVYSYA.NS,KAYNES.NS,KEC.NS,KFINTECH.NS,KIRLOSBROS.NS,KIRLOSENG.NS,KOTAKBANK.NS,KIMS.NS,LTF.NS,LTTS.NS,LICHSGFIN.NS,LTIM.NS,LT.NS,LATENTVIEW.NS,LAURUSLABS.NS,LEMONTREE.NS,LICI.NS,LINDEINDIA.NS,LODHA.NS,LUPIN.NS,MMTC.NS,MRF.NS,MGL.NS,MAHSCOOTER.NS,MAHSEAMLES.NS,M&MFIN.NS,M&M.NS,MANAPPURAM.NS,MRPL.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MFSL.NS,MAXHEALTH.NS,MAZDOCK.NS,METROPOLIS.NS,MINDACORP.NS,MSUMI.NS,MOTILALOFS.NS,MPHASIS.NS,MCX.NS,MUTHOOTFIN.NS,NATCOPHARM.NS,NBCC.NS,NCC.NS,NHPC.NS,NLCINDIA.NS,NMDC.NS,NSLNISP.NS,NTPC.NS,NH.NS,NATIONALUM.NS,NAVA.NS,NAVINFLUOR.NS,NESTLEIND.NS,NEULANDLAB.NS,NEWGEN.NS,NAM-INDIA.NS,NUVOCO.NS,OBEROIRLTY.NS,ONGC.NS,OIL.NS,OLECTRA.NS,PAYTM.NS,OFSS.NS,POLICYBZR.NS,PCBL.NS,PGEL.NS,PIIND.NS,PNBHOUSING.NS,PTCIL.NS,PVRINOX.NS,PAGEIND.NS,PATANJALI.NS,PERSISTENT.NS,PETRONET.NS,PFIZER.NS,PHOENIXLTD.NS,PIDILITIND.NS,PPLPHARMA.NS,POLYMED.NS,POLYCAB.NS,POONAWALLA.NS,PFC.NS,POWERGRID.NS,PRAJIND.NS,PRESTIGE.NS,PGHH.NS,PNB.NS,RBLBANK.NS,RECLTD.NS,RHIM.NS,RITES.NS,RADICO.NS,RVNL.NS,RAILTEL.NS,RAINBOW.NS,RKFORGE.NS,RCF.NS,REDINGTON.NS,RELIANCE.NS,RELINFRA.NS,RPOWER.NS,SBICARD.NS,SBILIFE.NS,SJVN.NS,SKFINDIA.NS,SRF.NS,SAMMAANCAP.NS,MOTHERSON.NS,SAPPHIRE.NS,SARDAEN.NS,SAREGAMA.NS,SCHAEFFLER.NS,SCHNEIDER.NS,SCI.NS,SHREECEM.NS,SHRIRAMFIN.NS,SHYAMMETL.NS,SIEMENS.NS,SOBHA.NS,SOLARINDS.NS,SONACOMS.NS,SONATSOFTW.NS,STARHEALTH.NS,SBIN.NS,SAIL.NS,SUMICHEM.NS,SUNPHARMA.NS,SUNTV.NS,SUNDARMFIN.NS,SUNDRMFAST.NS,SUPREMEIND.NS,SUZLON.NS,SWANCORP.NS,SYNGENE.NS,SYRMA.NS,TVSMOTOR.NS,TATACHEM.NS,TATACOMM.NS,TCS.NS,TATACONSUM.NS,TATAELXSI.NS,TATAINVEST.NS,TATAPOWER.NS,TATASTEEL.NS,TTML.NS,TECHM.NS,TECHNOE.NS,TEJASNET.NS,NIACL.NS,RAMCOCEM.NS,THERMAX.NS,TIMKEN.NS,TITAGARH.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TARIL.NS,TRENT.NS,TRIDENT.NS,TRIVENI.NS,TRITURBINE.NS,TIINDIA.NS,UCOBANK.NS,UNOMINDA.NS,UPL.NS,UTIAMC.NS,ULTRACEMCO.NS,UNIONBANK.NS,UBL.NS,USHAMART.NS,VGUARD.NS,DBREALTY.NS,VTL.NS,VBL.NS,MANYAVAR.NS,VEDL.NS,VIJAYA.NS,IDEA.NS,VOLTAS.NS,WELCORP.NS,WELSPUNLIV.NS,WHIRLPOOL.NS,WIPRO.NS,WOCKPHARMA.NS,YESBANK.NS,ZFCVINDIA.NS,ZEEL.NS,ZENTEC.NS,ZENSARTECH.NS,ZYDUSLIFE.NS,ECLERX.NS
360ONE.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359939668079583,0.0,0.0,0.2788364424342199,0.2388790723269303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682792440714943,0.2545129897170571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370447173967899,0.2412658350392773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721256208214606,0.0,0.0,0.0,0.0,0.2895728372843054,0.0,0.0,0.0,0.0,0.0,0.239133059527907,0.3190594507569275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067049794250365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041925274390327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582597485070304,0.0,0.0,0.2306120491027982,0.0,0.0,0.2564438286207408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494281302714101,0.0,0.2514106517667483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865470015022506,0.0,0.0,0.2678788852623373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472017602096662,0.2663608282882534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447252800543985,0.2354258000968262,0.0,0.0,0.0,0.2377519795103566,0.0,0.2409304853201535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645273880616762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2378654255537285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395356276538354,0.2626897224995486,0.0,0.2440870118660681,0.0,0.0,0.0,0.2364943583309733,0.0,0.234636860558756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364644108270711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404306522485307,0.0,0.0,0.2356451812283059,0.2347022613408752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109619001877073,0.0,0.2554420585988203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479043229512137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537472916131221,0.2725927608611975,0.0,0.2758874910947932,0.0,0.0,0.2318571279852007,0.0,0.2835192813205931,0.0,0.2624063216432842,0.0,0.2300901270119788,0.0,0.0,0.0,0.2608246966223282,0.0,0.0,0.0,0.0,0.0,0.0,0.2330489894359236,0.0,0.0,0.0,0.2485626862195144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601228299924673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638306690562404,0.2424021952199248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303328278505542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438446084665616,0.0,0.0,0.0,0.0,0.2468865813343236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3MINDIA.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357962459478538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439186156207527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2385915768943657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABB.NS,0.0,0.0,0.0,0.3894778043432967,0.0,0.2887233131258687,0.0,0.2437947656744607,0.2894489350273509,0.0,0.0,0.3084734768474229,0.3057705089442629,0.23335729335831,0.4264833211166727,0.251359906579799,0.0,0.2982352508354019,0.0,0.2800804476361209,0.3100288576058554,0.2728109396588076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032791954352205,0.0,0.3443000685114393,0.2404970622444748,0.0,0.0,0.2500332289572992,0.0,0.0,0.3634904854086603,0.0,0.0,0.0,0.3127820292432118,0.2700165962772563,0.2675466625656842,0.0,0.2881285106630881,0.2612605346649199,0.3780823574681787,0.2559584908523643,0.0,0.0,0.0,0.0,0.0,0.2694777730151249,0.2927300563443367,0.2689576132412394,0.3771919319972076,0.2677686271279765,0.2993634368916648,0.0,0.0,0.0,0.3202755231479215,0.4899649078677766,0.3951593931063819,0.4673689474006415,0.332310800953761,0.0,0.0,0.2569397354731584,0.0,0.0,0.0,0.2497190045832959,0.2435485399644345,0.2806275956527933,0.0,0.0,0.0,0.3315903448084903,0.3631581660085286,0.0,0.0,0.3347900653345722,0.4043920727655371,0.0,0.0,0.2368756047203857,0.261716191775719,0.0,0.3331196168560322,0.3015324360989388,0.0,0.0,0.0,0.3450682812040321,0.2381269575833846,0.0,0.0,0.2898086537194314,0.0,0.2883442759838169,0.0,0.366033015986458,0.2743612646549179,0.0,0.0,0.3206901990362455,0.4089744259585263,0.2629344953346292,0.0,0.0,0.0,0.5197300229303741,0.0,0.0,0.449077518976388,0.0,0.3343431533285297,0.3059225304405022,0.0,0.3115946230961605,0.0,0.0,0.0,0.346050208568787,0.0,0.0,0.0,0.0,0.2309354699019345,0.2969014797245599,0.2334553011751273,0.0,0.0,0.3481190886054202,0.0,0.3083161341478055,0.0,0.3592488680441282,0.0,0.3029097633571569,0.0,0.243142820355708,0.0,0.0,0.0,0.0,0.0,0.3796399869245286,0.0,0.3459830176884012,0.2862978738320026,0.3014000228825428,0.0,0.0,0.0,0.230210107612163,0.0,0.0,0.0,0.2552209373353314,0.0,0.0,0.4225551054986833,0.2630630808891158,0.2975334721977939,0.2765208524151662,0.2629103497713831,0.2660865361266868,0.2331828607957983,0.3149663611701329,0.2847092599703265,0.0,0.2538855598407487,0.0,0.3860940606167432,0.0,0.2443045243546474,0.3836674970630432,0.0,0.3572804882017451,0.0,0.2522017598192011,0.2715363226913631,0.4861241617884669,0.3692963871846916,0.3163416278939328,0.0,0.2856736302677239,0.0,0.0,0.2988841013269638,0.367414002648349,0.27902034751226,0.0,0.0,0.2985430333116867,0.3049727101432219,0.2695832494601574,0.2352433338652886,0.3461509904539475,0.0,0.0,0.2871251393092368,0.2870296632122499,0.268914695384354,0.2745566051279816,0.3656988771505097,0.3463760314326637,0.2919201844744589,0.4498473011739149,0.2667077282047019,0.2600521726104414,0.3183500366576237,0.0,0.2677059964019036,0.0,0.2320693674480632,0.2393107335828279,0.3205000138289809,0.0,0.0,0.3212024752039757,0.0,0.2404575002976138,0.2954337408794839,0.3307096297401372,0.2777589777443862,0.2719664278144564,0.2625958233191133,0.2984135370252228,0.248193077404687,0.3090070869053208,0.0,0.0,0.0,0.306245777359483,0.0,0.0,0.2326437975013574,0.0,0.0,0.0,0.2498998256145432,0.2303309555532545,0.2901572047226696,0.2740476024552847,0.2601710412915473,0.2805434346927752,0.3046461310379888,0.231911045331059,0.0,0.3250452337952226,0.0,0.3885047025287201,0.0,0.4215349140104927,0.2793167565421582,0.2678187671773993,0.2597214256995026,0.3583949613764928,0.2366340175285504,0.2591602746710482,0.2741546873781284,0.2558853367620916,0.2520483051491884,0.2800192681198076,0.0,0.2488310904865657,0.3216844261659043,0.2704036533840887,0.2460657476369536,0.0,0.0,0.0,0.0,0.0,0.0,0.33503493744199,0.2542550371760717,0.2716056737717285,0.0,0.0,0.0,0.2315129635466523,0.2670446545487648,0.0,0.3559119861474554,0.4424766639158071,0.3633147569273863,0.3118808082547633,0.3432327011047742,0.2861079494319513,0.3643020340658691,0.0,0.3688336687898991,0.2567374546900766,0.0,0.0,0.0,0.0,0.3173038570135992,0.2444648378701271,0.3839197890662731,0.3161828645305232,0.2446310314503167,0.0,0.2306863048599428,0.2615929398899655,0.2670183583961988,0.2577013699928024,0.2549044832746777,0.2806949932532656,0.0,0.0,0.2707340407018597,0.0,0.2873915097293966,0.0,0.3534737136167136,0.0,0.0,0.0,0.0,0.0,0.3237192547330602,0.2516134244020371,0.4406733376977996,0.3236623818763345,0.364126815668237,0.3059073942878528,0.0,0.3455440574037857,0.2947038901759573,0.469682594116472,0.0,0.3568430340944946,0.0,0.2801297452977827,0.3206646831558424,0.0,0.2671692491538699,0.3493109215700951,0.0,0.3058074731797894,0.2528821875042239,0.2717639411415933,0.0,0.0,0.3233705409450297,0.0,0.0,0.2654622559965396,0.353516957224076,0.0,0.2736428528746488,0.0,0.3152780995766013,0.3317928930028401,0.2842959946442249,0.2590409631524197,0.3159173600091076,0.0,0.6615156207572985,0.0,0.2586268828637116,0.0,0.0,0.0,0.3937219447376202,0.3784253527045449,0.0,0.0,0.2622157086724966,0.0,0.0,0.0,0.2348775112128425,0.2431981485290047,0.0,0.0,0.2664625401638025,0.3130691332155038,0.3363910138768363,0.0,0.0,0.0,0.0,0.3955295944732773,0.3249016793832802,0.0,0.0,0.302974568623725,0.2652365331735642,0.3193519894050175,0.2760665540865806,0.2683124400760476,0.2331334007214083,0.32339429045933,0.0,0.0,0.2487101143270334,0.2757771097186036,0.2811516979384426,0.238279637100856,0.2436031998961481,0.276598524156999,0.0,0.2504247613044184,0.2436318354806723,0.2406863537715561,0.241541117871623,0.3465439108303009,0.3391301133120628,0.0,0.0,0.0,0.2516176285790649,0.2470765339126704,0.253009259034988,0.0,0.3288783498543312,0.0,0.295722413752684,0.0,0.3195075833779961,0.2812950342491147,0.0,0.0,0.0,0.2752893131045784,0.0,0.0,0.2642708783743465,0.0,0.2952813083982315,0.0
